word,sentiment
regulators,negative
regulatory,negative
regurgitation,negative
rehabilitate,positive
rehabilitation,positive
rehear,ambiguous
reheard,ambiguous
rehearing,ambiguous
rehearings,ambiguous
reimburse,positive
reimbursement,positive
rein,negative
reinfected,negative
reinfection,negative
reinforcement,positive
reinforcements,positive
reinstate,positive
reinterpret,ambiguous
reinterpretation,ambiguous
reinterpretations,ambiguous
reinterpreted,ambiguous
reinterpreting,ambiguous
reinterprets,ambiguous
reject,negative
rejected,negative
rejecting,negative
rejection,negative
rejections,negative
rejects,negative
rejoice,positive
rejoiced,positive
rejoices,positive
rejoicing,positive
rejoicingly,positive
rejuvenate,positive
rejuvenated,positive
rejuvenating,positive
rekindle,positive
relapse,negative
relate,positive
related,positive
relating,positive
relation,positive
relationship,positive
relative,positive
relatives,positive
relax,positive
relaxation,positive
relaxed,positive
release,positive
released,positive
releasees,ambiguous
relegation,negative
relent,positive
relentless,negative
relentlessly,negative
relentlessness,negative
relevance,positive
relevancy,positive
relevant,positive
reliability,positive
reliable,positive
reliably,positive
reliance,positive
reliant,positive
relics,negative
relief,positive
relies,positive
relieve,positive
relieved,positive
relieves,positive
relieving,positive
religion,negative
religious,negative
relinquish,negative
relinquished,negative
relinquishes,negative
relinquishing,negative
relinquishment,negative
relinquishments,negative
relish,positive
relishing,positive
reluctance,negative
reluctant,negative
reluctantly,negative
rely,positive
relying,positive
remain,negative
remained,negative
remaining,negative
remains,negative
remake,positive
remand,negative
remanded,ambiguous
remanding,ambiguous
remands,ambiguous
remarkable,positive
remarkably,positive
remedial,negative
remediate,ambiguous
remediated,ambiguous
remediating,ambiguous
remediation,ambiguous
remediations,ambiguous
remedied,ambiguous
remedy,positive
remember,positive
remembering,positive
remind,positive
reminded,positive
reminder,positive
reminding,positive
reminds,positive
remised,ambiguous
remiss,negative
remission,positive
remodel,positive
remorse,negative
remorseful,negative
remorsefully,negative
remorseless,negative
remorselessly,negative
remorselessness,negative
removal,negative
remove,negative
removed,negative
removing,negative
remunerate,positive
renaissance,positive
rencontre,negative
rend,negative
render,positive
renegade,negative
renegotiate,negative
renegotiated,negative
renegotiates,negative
renegotiating,negative
renegotiation,negative
renegotiations,negative
renewal,positive
renewed,positive
renounce,negative
renounced,negative
renouncement,negative
renouncements,negative
renounces,negative
renouncing,negative
renovate,positive
renovation,positive
renown,positive
renowned,positive
renunciation,negative
reopen,positive
reopening,positive
reorganize,positive
repair,positive
reparation,positive
reparations,positive
repay,positive
repeal,negative
repeat,ambiguous
repeated,ambiguous
repeatedly,ambiguous
repeating,ambiguous
repel,negative
repellant,negative
repellent,negative
repelling,negative
repent,positive
repentance,positive
repetitive,negative
replace,negative
replaceable,positive
replaced,negative
repledged,ambiguous
replenish,positive
replete,positive
replevin,ambiguous
report,ambiguous
reported,ambiguous
reportedly,ambiguous
reporter,positive
reporting,ambiguous
reports,ambiguous
repose,positive
repossessed,negative
repossesses,negative
repossessing,negative
repossession,negative
repossessions,negative
reprehensible,negative
reprehensibly,negative
reprehension,negative
reprehensive,negative
represent,positive
representative,positive
represented,positive
representing,ambiguous
repress,negative
repression,negative
repressive,negative
reprimand,negative
reprint,negative
reprisal,negative
reproach,negative
reproachful,negative
reproductive,positive
reprorated,ambiguous
reprove,negative
reprovingly,negative
republic,negative
repudiate,negative
repudiated,negative
repudiates,negative
repudiating,negative
repudiation,negative
repudiations,negative
repugn,negative
repugnance,negative
repugnant,negative
repugnantly,negative
repulse,negative
repulsed,negative
repulsing,negative
repulsion,negative
repulsive,negative
repulsively,negative
repulsiveness,negative
reputable,positive
reputation,positive
requester,ambiguous
requestor,ambiguous
requiem,negative
require,negative
required,negative
requirement,negative
requirements,negative
requires,negative
requiring,negative
reregulation,ambiguous
rescind,negative
rescinded,ambiguous
rescinding,ambiguous
rescinds,ambiguous
rescission,negative
rescissions,ambiguous
rescue,positive
rescued,positive
rescues,positive
research,positive
researched,positive
researchers,positive
researching,positive
resection,negative
resent,negative
resentful,negative
resentment,negative
reserve,positive
reset,negative
resident,positive
resign,negative
resignation,negative
resignations,negative
resigned,negative
resigning,negative
resigns,negative
resilient,positive
resist,negative
resistance,negative
resistant,negative
resisting,negative
resistive,positive
resolute,positive
resolutely,positive
resolve,positive
resolved,positive
resolves,positive
resolving,positive
resound,positive
resounding,positive
resource,positive
resourceful,positive
resourcefulness,positive
resources,positive
respect,positive
respectability,positive
respectable,positive
respected,positive
respectful,positive
respectfully,positive
respecting,positive
respects,positive
respiratory,negative
respite,positive
resplendent,positive
respond,positive
responded,positive
responding,positive
response,positive
responses,positive
responsibility,positive
responsible,positive
responsibly,positive
responsive,positive
rest,positive
restate,negative
restated,negative
restatement,negative
restatements,negative
restates,negative
restating,negative
restful,positive
restitution,positive
restitutionary,ambiguous
restless,negative
restlessness,negative
restoration,positive
restorative,positive
restore,positive
restored,positive
restores,positive
restoring,positive
restrain,negative
restrained,negative
restraining,negative
restrains,negative
restraint,negative
restraints,negative
restrict,negative
restricted,negative
restricting,negative
restriction,negative
restrictions,negative
restrictive,negative
restrictively,negative
restrictiveness,negative
restricts,negative
restructure,negative
restructured,negative
restructures,negative
restructuring,negative
restructurings,negative
result,positive
resultant,ambiguous
resulted,positive
resulting,positive
results,positive
resumption,positive
resurgent,negative
resurrect,positive
retain,positive
retained,negative
retaliate,negative
retaliated,negative
retaliates,negative
retaliating,negative
retaliation,negative
retaliations,negative
retaliatory,negative
retard,negative
retardation,negative
retarded,negative
retardedness,negative
retards,negative
retendering,ambiguous
retention,positive
reticent,negative
retire,negative
retirement,ambiguous
retort,negative
retract,negative
retractable,positive
retraction,negative
retreat,negative
retreated,negative
retrenchment,negative
retribution,negative
retributions,negative
retrocede,ambiguous
retroceded,ambiguous
retrocessionaires,ambiguous
retrograde,negative
return,positive
reunion,positive
reunite,positive
reveal,negative
revealed,negative
reveals,negative
revel,positive
revelation,positive
revels,positive
revenge,negative
revengeful,negative
revengefully,negative
revere,positive
revered,positive
reverence,positive
reverend,positive
reverent,positive
reverently,positive
reverie,positive
reversal,negative
reverse,negative
revert,negative
review,positive
reviewed,positive
reviews,positive
revile,negative
reviled,negative
revise,positive
revised,positive
revitalize,positive
revival,positive
revive,positive
revives,positive
revocability,ambiguous
revocation,negative
revocations,negative
revoke,negative
revoked,negative
revokes,negative
revoking,negative
revolt,negative
revolting,negative
revoltingly,negative
revolution,negative
revolutionary,positive
revolutionize,positive
revolutionized,positive
revolutionizes,positive
revolutionizing,positive
revolver,negative
revulsion,negative
revulsive,negative
reward,positive
rewarded,positive
rewarding,positive
rewardingly,positive
rewards,positive
rhapsodize,negative
rhetoric,negative
rhetorical,negative
rheumatism,negative
rhythm,positive
rhythmical,positive
ribbon,positive
ricer,negative
rich,positive
richer,positive
riches,positive
richly,positive
richness,positive
rickety,negative
rid,negative
riddle,positive
riddled,negative
ride,negative
rider,positive
ridicule,negative
ridiculed,negative
ridicules,negative
ridiculing,negative
ridiculous,negative
ridiculously,negative
rife,negative
rifle,negative
rift,negative
rifts,negative
rig,negative
rigged,negative
right,positive
righten,positive
righteous,positive
righteously,positive
righteousness,positive
rightful,positive
rightfully,positive
rightly,positive
rightness,positive
rights,positive
rightwing,negative
rigid,negative
rigidity,negative
rigidness,negative
rigor,negative
rigorous,ambiguous
rigorously,positive
rile,negative
riled,negative
ringer,negative
riot,negative
riotous,negative
riots,negative
rip,negative
ripe,positive
ripen,positive
ripoff,negative
rip-off,negative
ripped,negative
rise,positive
rises,positive
rising,positive
risk,negative
riskbenefit,negative
risked,ambiguous
risk-free,positive
riskier,negative
riskiest,negative
riskiness,negative
risking,negative
risks,negative
risky,negative
rival,negative
rivalry,negative
riveting,positive
rnegative,positive
roadblocks,negative
roadster,positive
rob,negative
robber,negative
robbery,negative
robed,negative
robing,negative
robs,negative
robust,positive
rock,negative
rocket,negative
rockstar,positive
rock-star,positive
rockstars,positive
rock-stars,positive
rocky,negative
rod,ambiguous
rofl,positive
roflcopter,positive
roflmao,positive
rogue,negative
rollercoaster,negative
rollicking,positive
romance,positive
romantic,positive
romantically,positive
romanticism,positive
romanticize,positive
romp,positive
rook,negative
roomier,positive
roomy,positive
root,negative
rooted,positive
rosy,positive
rot,negative
rota,positive
rotfl,positive
rotflmfao,positive
rotflol,positive
rotten,negative
rotting,negative
rough,negative
roughly,negative
roughness,negative
roulette,negative
round,positive
roundabout,negative
rouse,positive
rout,negative
routine,negative
routinely,negative
row,negative
rowdy,negative
royal,positive
royalty,positive
rremediable,negative
rubbish,negative
rubble,negative
rubella,negative
rubric,positive
rude,negative
rue,negative
ruffian,negative
ruffle,negative
rugged,negative
ruin,negative
ruined,negative
ruining,negative
ruinous,negative
ruins,negative
rule,negative
ruled,negative
rules,negative
ruling,ambiguous
rulings,ambiguous
rumbling,negative
rumor,negative
rumors,negative
rumours,negative
rumple,negative
run,negative
runaway,negative
run-down,negative
running,negative
runny,negative
runs,negative
rupture,negative
ruse,negative
rush,negative
rushed,negative
rushing,negative
rust,negative
rusts,negative
rusty,negative
rut,negative
ruth,positive
ruthless,negative
ruthlessly,negative
ruthlessness,negative
ruts,negative
saber,negative
sabotage,negative
sack,negative
sacked,negative
sacred,positive
sacrifice,negative
sacrificed,negative
sacrifices,negative
sacrificial,negative
sacrificing,negative
sad,negative
sadden,negative
saddened,negative
sadly,negative
sadness,negative
safe,positive
safeguard,positive
safekeeping,positive
safely,positive
safer,positive
safest,positive
safety,positive
sag,negative
sagacity,positive
sage,positive
sagely,positive
sagged,negative
sagging,negative
saggy,negative
sags,negative
saint,positive
saintliness,positive
saintly,positive
salacious,negative
salary,positive
salient,positive
saliva,negative
sally,positive
saloon,negative
salutary,positive
salutation,positive
salute,positive
salvation,positive
salve,positive
samurai,negative
sanctification,positive
sanctify,ambiguous
sanctimonious,negative
sanctions,negative
sanctuary,positive
sandcastle,negative
sane,positive
sanguine,positive
sanitary,positive
sanitise,positive
sanity,positive
sank,negative
sap,negative
sappy,positive
sarcasm,negative
sarcastic,negative
sarcastically,negative
sarcoma,negative
sardonic,negative
sardonically,negative
sars,negative
sarscov,negative
sass,negative
satanic,negative
satin,positive
satirical,negative
satirize,negative
satisfaction,positive
satisfactorily,positive
satisfactory,positive
satisfied,positive
satisfies,positive
satisfy,positive
satisfying,positive
satisified,positive
saturated,negative
saturation,negative
savage,negative
savaged,negative
savagery,negative
savages,negative
save,positive
saved,positive
saver,positive
saves,positive
saving,positive
savings,positive
savior,positive
savor,positive
savory,positive
savvy,positive
scab,negative
scaffold,negative
scald,negative
scalpel,negative
scaly,negative
scam,negative
scamdemic,negative
scamper,positive
scams,negative
scandal,negative
scandale,negative
scandalize,negative
scandalized,negative
scandalous,negative
scandalously,negative
scandals,negative
scandel,negative
scandels,negative
scant,negative
scanty,negative
scapegoat,negative
scapegoats,negative
scar,negative
scarce,negative
scarcely,negative
scarcity,negative
scare,negative
scarecrow,negative
scared,negative
scaremongering,negative
scares,negative
scarier,negative
scariest,negative
scarily,negative
scaring,negative
scarred,negative
scars,negative
scary,negative
scathing,negative
scathingly,negative
scavenger,negative
scenario,negative
scenic,positive
sceptic,negative
sceptical,negative
scepticism,negative
sceptics,negative
scheme,negative
schism,negative
schizophrenia,negative
scholar,positive
scholarship,positive
school,positive
schools,positive
sciatica,negative
science,positive
scientific,positive
scientifically,positive
scientist,positive
scientists,positive
scintilla,positive
scoff,negative
scoffingly,negative
scold,negative
scolded,negative
scolding,negative
scoldingly,negative
scoop,positive
scorch,negative
scorching,negative
scorchingly,negative
score,positive
scorn,negative
scornful,negative
scornfully,negative
scorpion,negative
scotch,negative
scoundrel,negative
scourge,negative
scowl,negative
scramble,negative
scrambled,negative
scrambles,negative
scrambling,negative
scrap,negative
scrape,negative
scrapie,negative
scratch,negative
scratched,negative
scratches,negative
scratchy,negative
scream,negative
screamed,negative
screaming,negative
screams,negative
screech,negative
screening,positive
screw,negative
screwed,negative
screwed-up,negative
screw-up,negative
screwy,negative
scribe,positive
scrimmage,negative
script,positive
scripture,positive
scrub,negative
scrumptious,positive
scruples,positive
scrupulous,positive
scrutinize,negative
scrutinized,negative
scrutinizes,negative
scrutinizing,negative
scrutiny,negative
scuff,negative
scuffle,negative
scuffs,negative
sculpture,positive
scum,negative
scumbag,negative
scummy,negative
sea,positive
seal,positive
seals,positive
seamless,positive
sear,negative
seasonal,negative
seasoned,positive
seatbelt,positive
seatbelts,positive
secede,negative
secession,negative
secluded,negative
seclusion,negative
second,positive
secondary,negative
second-class,negative
secondhand,negative
second-tier,negative
secrecy,negative
secret,negative
secretariat,positive
secrete,negative
secretion,negative
secretive,negative
sectarian,negative
secular,positive
secure,positive
secured,positive
securely,positive
secures,positive
securities,positive
security,positive
sedentary,negative
sedition,negative
seditious,negative
seduce,negative
seduced,negative
seduction,negative
seductive,negative
seedy,negative
seek,ambiguous
seems,ambiguous
seethe,negative
seething,negative
segregate,negative
segregated,negative
segregation,negative
seize,negative
seized,negative
seizes,negative
seizing,negative
seizure,negative
seldom,ambiguous
seldomly,ambiguous
selected,positive
selection,positive
selective,positive
self,negative
self-confident,positive
self-contained,positive
self-coup,negative
self-criticism,negative
self-defeating,negative
self-deluded,negative
self-destructive,negative
self-determination,positive
self-humiliation,negative
self-interest,negative
selfinterested,negative
self-interested,negative
selfish,negative
selfishly,negative
selfishness,negative
selfisolate,negative
self-respect,positive
self-satisfaction,positive
self-serving,negative
self-sufficiency,positive
self-sufficient,positive
semblance,positive
semi-retarded,negative
senate,positive
senile,negative
seniority,positive
sensation,positive
sensational,positive
sensationalize,negative
sensationally,positive
sensations,positive
sense,positive
senseless,negative
senselessly,negative
sensibility,positive
sensible,positive
sensibly,positive
sensitive,negative
sensitivity,negative
sensors,negative
sensual,positive
sensuality,positive
sensuous,positive
sentence,ambiguous
sentenced,negative
sentences,ambiguous
sentencing,negative
sentiment,ambiguous
sentimental,positive
sentimentality,positive
sentinel,positive
sentry,positive
separate,negative
separatist,negative
sepsis,negative
septic,negative
sequel,negative
sequencing,negative
sequester,negative
sequestration,negative
sequestrator,ambiguous
serene,ambiguous
serenity,positive
serial,ambiguous
series,positive
serious,negative
seriously,negative
seriousness,ambiguous
sermon,positive
sermonize,negative
serpent,negative
serum,positive
servant,negative
serve,ambiguous
serves,positive
service,positive
services,positive
servile,negative
serving,positive
servitude,negative
serynge,negative
setback,negative
setbacks,negative
settle,positive
settlement,ambiguous
settlements,ambiguous
settlor,negative
set-up,negative
sever,negative
severability,ambiguous
severable,ambiguous
severally,ambiguous
severance,negative
severances,ambiguous
severe,negative
severed,negative
severely,negative
severities,negative
severity,negative
sewage,negative
sewer,negative
sewerage,negative
sex,positive
sexy,positive
sh*t,negative
shabby,negative
shack,negative
shackle,negative
shadow,negative
shadowy,negative
shady,negative
shaggy,negative
shake,negative
shaking,negative
shaky,negative
shall,ambiguous
shallow,negative
sham,negative
shambles,negative
shame,negative
shamed,negative
shameful,negative
shamefully,negative
shamefulness,negative
shameless,negative
shamelessly,negative
shamelessness,negative
shanghai,negative
shank,negative
shape,positive
shapely,positive
share,positive
shared,positive
sharedfacts,positive
shareholders,negative
shares,positive
sharing,positive
shark,negative
sharp,negative
sharpen,negative
sharper,positive
sharpest,positive
sharply,negative
shatter,negative
shattered,negative
shed,negative
shedding,negative
sheep,negative
sheeple,negative
sheer,negative
shell,negative
shelter,positive
shelved,negative
shemale,negative
shepherd,positive
sheriff,positive
shield,positive
shielding,positive
shift,negative
shifts,negative
shimmer,negative
shimmering,positive
shimmeringly,positive
shimmy,negative
shine,positive
shingles,negative
shining,positive
shiny,positive
ship,positive
shipwreck,negative
shirk,negative
shirker,negative
shit,negative
shithead,negative
shits,negative
shitty,negative
shiver,negative
shivering,negative
shivers,negative
shock,negative
shocked,negative
shocking,negative
shockingly,negative
shocks,negative
shoddy,negative
shoot,positive
shoot,negative
shooter,negative
shooting,negative
shop,positive
shopkeeper,positive
shoplifting,negative
shopping,positive
shops,positive
short,negative
shortage,negative
shortages,negative
shortchange,negative
shortcoming,negative
shortcomings,negative
shorter,negative
shortfall,negative
shortfalls,negative
short-lived,negative
shortly,negative
shortness,negative
shortsighted,negative
short-sighted,negative
shortsightedness,negative
short-sightedness,negative
shot,positive
shots,positive
shoulder,positive
shouldn't,negative
shout,negative
shouting,negative
shove,negative
show,positive
showdown,negative
shows,ambiguous
showy,negative
shrapnel,negative
shred,negative
shrew,negative
shrewd,positive
shrewdness,positive
shriek,negative
shrill,negative
shrilly,negative
shrink,negative
shrinkage,negative
shrinkages,negative
shrivel,negative
shroud,negative
shrouded,negative
shrug,negative
shrunk,negative
shudder,negative
shun,negative
shunned,negative
shut,negative
shutdown,negative
shutdowns,negative
shuts,negative
shutting,negative
shy,negative
shyness,negative
sib,positive
sick,negative
sicken,negative
sickening,negative
sickeningly,negative
sickly,negative
sickness,negative
side,negative
sideeffect,negative
sideeffects,negative
sides,negative
sidetrack,negative
sidetracked,negative
sideways,negative
siege,negative
sigh,negative
sign,negative
signal,positive
signals,positive
signature,positive
signatures,positive
signed,positive
significance,ambiguous
significant,ambiguous
significantly,ambiguous
signify,ambiguous
signing,positive
signs,positive
silence,negative
silencing,negative
silent,negative
silk,positive
sillily,negative
silly,negative
similar,ambiguous
similarly,ambiguous
simmer,negative
simmering,ambiguous
simple,positive
simpler,positive
simplest,positive
simplicity,positive
simplified,positive
simplifies,positive
simplify,positive
simplifying,positive
simplistic,negative
simplistically,negative
simply,positive
sin,negative
sincere,positive
sincerely,positive
sincerest,positive
sincerity,positive
sinful,negative
sinfully,negative
sing,positive
singing,positive
single,ambiguous
singleminded,negative
singly,positive
singularly,positive
sinister,negative
sinisterly,negative
sink,negative
sinking,negative
sinner,negative
sinning,negative
sinopharm,ambiguous
sinovac,ambiguous
sir,positive
siren,negative
sis,positive
sissy,negative
sister,positive
sisterhood,positive
sisters,positive
situation,negative
situations,negative
sizzle,negative
skeletons,negative
skeptic,negative
skeptical,negative
skeptically,negative
skepticalmutant,negative
skepticalprune,negative
skepticism,negative
skeptics,negative
sketchy,negative
skewed,negative
skid,negative
skill,positive
skilled,positive
skillful,positive
skillfully,positive
skills,positive
skimpy,negative
skinny,negative
skip,negative
skirmish,negative
skittish,negative
skittishly,negative
skulk,negative
sky,positive
slack,negative
slag,negative
slam,negative
slammin,positive
slander,negative
slandered,negative
slanderer,negative
slanderous,negative
slanderously,negative
slanders,negative
slap,negative
slash,negative
slashed,negative
slashes,negative
slashing,negative
slate,positive
slaughter,negative
slaughtered,negative
slaughterhouse,negative
slaughtering,negative
slave,negative
slavery,negative
slaves,negative
slay,negative
slayer,negative
sleazy,negative
sleek,positive
sleep,negative
sleepers,negative
sleeping,negative
sleepless,negative
sleeplessness,negative
sleepy,negative
sleet,negative
slender,positive
slept,negative
slick,positive
slicker,positive
slickest,positive
slight,positive
slightest,positive
slightly,positive
slim,positive
slime,negative
slimy,negative
slink,negative
slip,negative
slippage,negative
slippages,negative
slippery,negative
slog,negative
slogged,negative
slogging,negative
slogs,negative
sloooooooooooooow,negative
sloooow,negative
slooow,negative
sloow,negative
slop,negative
slope,negative
sloppily,negative
sloppy,negative
sloth,negative
slothful,negative
slouch,negative
slough,negative
slow,negative
slowdown,negative
slowdowns,negative
slowed,negative
slower,negative
slowest,negative
slowing,negative
slowly,negative
slow-moving,negative
slowness,negative
sloww,negative
slowww,negative
slowwww,negative
sludge,negative
slug,negative
sluggish,negative
sluggishly,negative
sluggishness,negative
slum,negative
slump,negative
slumping,negative
slumpping,negative
slur,negative
slush,negative
slut,negative
sluts,negative
sly,negative
smack,negative
small,negative
smaller,negative
smallish,negative
smart,positive
smarter,positive
smartest,positive
smartly,positive
smash,negative
smashed,negative
smattering,negative
smear,negative
smell,negative
smelled,negative
smelling,negative
smells,negative
smelly,negative
smelt,negative
smile,positive
smiled,positive
smiles,positive
smiling,positive
smilingly,positive
smirk,negative
smite,negative
smith,positive
smitten,positive
smog,negative
smoke,negative
smoker,negative
smokers,negative
smokescreen,negative
smoking,negative
smolder,negative
smoldering,negative
smooth,positive
smoother,positive
smoothes,positive
smoothest,positive
smoothing,positive
smoothly,positive
smoothness,positive
smooths,positive
smother,negative
smoulder,negative
smouldering,negative
smudge,negative
smudged,negative
smudges,negative
smudging,negative
smug,negative
smuggle,negative
smuggler,negative
smuggling,negative
smugly,negative
smut,negative
smuttier,negative
smuttiest,negative
smutty,negative
snag,negative
snagged,negative
snagging,negative
snags,negative
snake,negative
snappish,negative
snappishly,negative
snappy,positive
snare,negative
snarky,negative
snarl,negative
snarling,negative
snatch,negative
snazzy,positive
sneak,negative
sneakily,negative
sneaking,negative
sneaky,negative
sneer,negative
sneering,negative
sneeringly,negative
sneeze,negative
sneezing,negative
snicker,positive
snide,negative
sniffle,negative
snob,negative
snobbish,negative
snobby,negative
snobish,negative
snobs,negative
snore,negative
snort,negative
snub,negative
snubbed,negative
snubbing,negative
snubs,negative
soak,negative
soapy,negative
soars,negative
sob,negative
sober,ambiguous
sobering,negative
sobriety,positive
so-cal,negative
sociable,positive
social,positive
socialise,positive
socialising,positive
socialism,negative
socialist,negative
socially,positive
societal,positive
society,positive
soft,positive
softer,positive
softness,positive
soil,negative
soiled,negative
solace,positive
sold,negative
soldier,ambiguous
soldiers,positive
solemn,negative
solicitous,positive
solicitously,positive
solicitude,negative
solid,positive
solidarity,positive
solidity,positive
solihull,negative
solution,positive
solutions,positive
solve,positive
solved,positive
solvencies,negative
solvency,negative
solves,positive
solving,positive
somatic,negative
somber,negative
some,ambiguous
sometime,ambiguous
sometimes,ambiguous
somewhat,ambiguous
somewhere,ambiguous
sonar,positive
sonata,positive
song,positive
sonnet,ambiguous
son-of-a-bitch,negative
sonorous,positive
sons,positive
soon,positive
sooner,positive
soot,negative
soothe,positive
soothed,positive
soothing,positive
soothingly,positive
sophisticated,positive
sorcery,negative
sordid,negative
sore,negative
sorely,negative
soreness,negative
sorrow,negative
sorrowful,negative
sorrowfully,negative
sorry,negative
sort,positive
sorted,positive
sorter,positive
sortie,negative
sorting,positive
sorts,positive
sought,positive
soul,positive
soulful,positive
soulless,negative
soulmate,positive
souls,positive
sound,positive
soundly,positive
soundness,positive
soup,positive
sour,negative
source,ambiguous
sources,ambiguous
sourly,negative
sovereign,positive
spa,positive
spacious,positive
spade,negative
spam,negative
spammer,negative
spammers,negative
spaniel,positive
spank,negative
spanking,negative
spare,positive
spared,positive
spark,positive
sparkle,positive
sparkles,positive
sparkling,positive
spasm,negative
spat,negative
spear,negative
special,positive
specialist,positive
specialists,positive
specialize,positive
specie,positive
specific,positive
specifically,positive
speck,negative
spectacle,positive
spectacular,positive
spectacularly,positive
specter,negative
spectral,negative
speculate,ambiguous
speculated,ambiguous
speculates,ambiguous
speculating,ambiguous
speculation,ambiguous
speculations,ambiguous
speculative,ambiguous
speculatively,ambiguous
speech,positive
speedily,positive
speedy,positive
spellbind,positive
spellbinding,positive
spellbindingly,positive
spellbound,positive
spelling,positive
spend,negative
spending,negative
spendy,negative
spent,negative
spew,negative
spewed,negative
spewing,negative
spews,negative
spice,positive
spider,negative
spike,negative
spikes,negative
spikevax,negative
spill,negative
spilling,negative
spin,negative
spine,negative
spinster,negative
spirit,positive
spirited,positive
spiritless,negative
spirits,positive
spiritual,positive
spit,negative
spite,negative
spiteful,negative
spitefully,negative
spitefulness,negative
splash,positive
splatter,negative
splendid,positive
splendidly,positive
splendor,positive
splinter,negative
split,negative
splitting,negative
spoil,negative
spoilage,negative
spoilages,negative
spoiled,negative
spoiler,negative
spoilled,negative
spoils,negative
spoke,negative
spokesman,positive
sponge,negative
sponsor,positive
spontaneous,positive
spook,negative
spookier,negative
spookiest,negative
spookily,negative
spooky,negative
spoonfed,negative
spoon-fed,negative
spoon-feed,negative
sporadic,negative
sporadically,ambiguous
sport,positive
sports,positive
sporty,positive
spot,negative
spotless,positive
spotty,negative
spouse,positive
spouting,positive
sprain,negative
spread,negative
spreader,negative
spreaders,negative
spreading,negative
spreads,negative
spree,negative
sprightly,positive
sprite,negative
spruce,positive
spur,negative
spurious,negative
spurn,negative
sputnik,ambiguous
sputter,negative
squabble,negative
squabbling,negative
squad,positive
squall,negative
squander,negative
squarely,positive
squash,negative
squatter,negative
squeak,negative
squeaks,negative
squeaky,negative
squeal,negative
squealing,negative
squeals,negative
squeamish,negative
squeeze,negative
squelch,negative
squelched,negative
squirm,negative
stab,negative
stabbed,negative
stability,positive
stabilization,positive
stabilizations,positive
stabilize,positive
stabilized,positive
stabilizes,positive
stabilizing,positive
stable,positive
stabs,negative
staccato,positive
staff,positive
staffing,positive
stage,ambiguous
stages,ambiguous
stagger,positive
staggering,negative
stagnant,negative
stagnate,negative
stagnated,negative
stagnates,negative
stagnating,negative
stagnation,negative
staid,negative
stain,negative
stainless,positive
stains,negative
stale,negative
stalemate,negative
stalk,negative
stall,negative
stalled,negative
stalling,negative
stallion,positive
stalls,negative
stalwart,positive
stamina,positive
stammer,negative
stamp,negative
stampede,negative
stance,ambiguous
stand,positive
standard,positive
standardize,positive
standards,positive
standing,positive
standoff,negative
standout,positive
stands,positive
standstill,negative
standstills,negative
staple,positive
star,positive
staring,negative
stark,negative
starkly,negative
starlight,positive
starry,positive
stars,positive
start,positive
started,positive
starting,positive
startle,negative
startled,negative
startling,negative
startlingly,negative
starts,positive
starvation,negative
starve,negative
starved,negative
starves,negative
starving,negative
stately,positive
statement,positive
state-of-the-art,positive
static,negative
stationary,negative
statistic,positive
statistical,positive
statistically,positive
statistics,positive
stats,positive
statue,positive
statuesque,positive
status,ambiguous
statute,ambiguous
statutes,ambiguous
statutorily,ambiguous
statutory,ambiguous
staunch,positive
staunchly,positive
staunchness,positive
stave,negative
staysafe,positive
steadfast,positive
steadfastly,positive
steadfastness,positive
steadiest,positive
steadiness,positive
steady,positive
steal,negative
stealing,negative
steals,negative
stealth,positive
stealthily,positive
stealthy,negative
steep,negative
steeply,negative
stellar,positive
stellarly,positive
stench,negative
step,positive
stepped,positive
steps,positive
stereotype,negative
stereotyped,negative
stereotypical,negative
stereotypically,negative
sterile,negative
sterilising,negative
sterility,negative
sterling,ambiguous
stern,negative
steroids,negative
stew,negative
steward,positive
stick,negative
sticker,negative
sticky,negative
stiff,negative
stiffness,negative
stifle,negative
stifled,negative
stifling,negative
stiflingly,negative
stigma,negative
stigmatize,negative
stillborn,negative
stillness,negative
stimulate,positive
stimulated,positive
stimulates,positive
stimulating,positive
stimulation,positive
stimulative,positive
sting,negative
stinging,negative
stingingly,negative
stingy,negative
stink,negative
stinking,negative
stinks,negative
stint,negative
stipulate,negative
stipulated,negative
stipulates,negative
stipulating,negative
stipulation,negative
stipulations,negative
stirringly,positive
stocks,negative
stodgy,negative
stole,negative
stolen,negative
stomach,negative
stone,negative
stoned,negative
stood,positive
stooge,negative
stooges,negative
stools,negative
stop,negative
stoppage,negative
stoppages,negative
stopped,negative
stopping,negative
stops,negative
store,positive
stored,positive
stores,positive
storm,negative
storming,negative
stormy,negative
stout,positive
straggle,negative
straggler,negative
straight,ambiguous
straighten,positive
straightforward,positive
strain,negative
strained,negative
straining,negative
strains,negative
straits,negative
stranded,negative
strange,negative
strangely,negative
strangers,negative
strangest,negative
strangle,negative
strangled,negative
strategic,ambiguous
strategies,negative
strategist,ambiguous
strategy,negative
stratum,ambiguous
stray,negative
streaky,negative
stream,ambiguous
streamlined,positive
streng,positive
strength,positive
strengthe,positive
strengthen,positive
strengthened,positive
strengthening,positive
strengthens,positive
strengths,positive
strenuous,negative
stress,negative
stressed,negative
stresses,negative
stressful,negative
stressfully,negative
stressing,negative
stressor,negative
stressors,negative
stretcher,negative
stricken,negative
strict,negative
stricter,negative
strictest,negative
strictly,negative
strident,negative
stridently,negative
strife,negative
strike,negative
strikers,negative
strikes,negative
striking,positive
